tile,band,source_id,local_x,local_y,major,minor,angle_deg,area,large_center_only
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190106,261.642466,200.642174,3.553681,1.237370,-19.783942,13.814266,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190108,244.732158,193.923318,1.846180,0.858572,1.925082,4.979671,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190109,222.874963,162.537799,3.824218,2.938079,59.299813,35.298476,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190110,282.299022,187.745555,1.341343,1.113336,63.493484,4.691545,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190111,168.876365,165.940011,2.406930,0.910996,39.627320,6.888581,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190112,267.208435,208.312159,0.456264,0.455791,-71.739297,0.653329,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190113,167.738501,199.933066,1.175907,1.175462,-6.413334,4.342419,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190114,242.360005,172.103390,4.354291,1.453771,1.755070,19.886736,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190115,178.324797,200.340036,1.508169,0.910275,3.068467,4.312931,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190116,171.454431,213.880997,0.304818,0.304723,-19.513629,0.291807,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190117,198.037386,160.468291,0.988047,0.987036,-35.096632,3.063800,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190118,239.061010,160.564724,1.903858,1.279401,29.205244,7.652285,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190120,226.902530,193.584869,1.816195,1.621204,18.399774,9.250177,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190123,420.905027,182.983527,1.141691,0.787152,-8.489579,2.823300,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190124,400.140546,164.366839,2.853087,1.983232,13.392358,17.776181,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190125,439.600184,180.696123,0.101909,0.101899,-58.190445,0.032623,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190126,402.833186,185.357875,4.403755,3.871321,13.594970,53.558973,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190213,99.511269,189.518999,3.921868,1.435706,2.540103,17.689212,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190214,104.505611,173.312128,2.353907,2.156182,2.303247,15.945004,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190215,113.507340,167.984927,2.427401,1.917598,84.130569,14.623417,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190217,85.807994,201.654917,0.848457,0.846601,-58.647979,2.256620,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190282,507.221718,217.744016,2.109916,1.148987,-48.722355,7.616054,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190283,477.487274,206.597804,0.761744,0.728035,-87.117428,1.742252,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190284,491.082608,216.983753,2.417125,1.426966,50.629539,10.835846,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190285,499.002710,218.391756,1.906729,1.906018,76.682480,11.417366,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190395,341.339682,344.289652,0.534690,0.312320,-15.836864,0.524628,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190397,386.528597,265.808884,1.880205,0.739351,1.388954,4.367230,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190398,451.247537,301.777286,1.770441,0.327667,-64.313022,1.822483,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190399,326.993485,306.219145,0.029864,0.028107,59.421846,0.002637,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190400,366.164648,297.934551,3.260472,2.471832,62.513003,25.319158,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190401,336.334359,196.781812,3.537228,1.922912,46.191111,21.368417,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190403,306.751702,254.783208,4.910356,2.399882,-50.917213,37.021393,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190405,343.062142,369.035448,2.680442,0.969641,-78.947490,8.165205,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190408,357.919736,286.671648,33.779888,16.961967,23.233094,1800.048902,1
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190410,454.376247,293.802098,3.126148,1.119894,-43.578203,10.998574,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190415,293.629808,290.893722,1.135935,0.668863,-26.906377,2.386934,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190423,352.428895,206.521521,3.104538,2.634011,-55.950804,25.690022,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190425,324.419419,228.422103,2.952888,0.974982,81.530760,9.044688,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190427,405.475912,306.177625,23.617661,21.284661,-67.983600,1579.259457,1
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190430,468.000000,336.000000,193.519578,79.300217,42.660185,48211.334652,1
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190431,285.365822,285.820603,0.686748,0.572797,-4.783084,1.235799,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190437,391.301120,239.459181,5.258376,3.070295,-50.217134,50.720276,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190438,320.138234,214.114147,5.250363,0.934447,44.234356,15.413245,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190440,475.854026,374.090339,1.518730,0.764124,-34.017885,3.645811,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190441,445.999947,460.854100,0.015557,0.015545,28.038197,0.000760,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190444,415.312802,408.211405,0.520177,0.519740,86.710640,0.849351,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190451,404.611369,241.364800,1.842163,0.834314,75.307374,4.828446,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190454,428.264603,285.643420,0.198736,0.198672,-76.677004,0.124041,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190455,494.063865,366.184526,0.022722,0.022718,-60.826311,0.001622,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190459,356.075141,229.230125,0.029945,0.029896,41.751941,0.002812,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190461,305.269459,236.570779,0.864923,0.851541,53.278887,2.313837,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190462,363.261480,201.775736,5.267386,3.329712,-32.992064,55.100017,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190465,398.113514,227.233647,0.551635,0.551106,-69.790415,0.955073,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190467,376.766531,214.692324,2.525331,0.948093,41.219897,7.521752,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190472,417.989104,210.042854,1.772373,0.681317,-6.878197,3.793627,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190473,323.941325,261.500586,6.662318,3.113634,31.654273,65.169256,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190475,340.872090,317.404713,104.314224,24.234071,39.140242,7941.815236,1
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190479,361.186996,353.884944,0.350749,0.350540,-52.267391,0.386264,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190485,317.664988,332.642557,0.948571,0.947267,25.648315,2.822878,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190495,353.000000,315.000000,24.506223,9.689790,-66.129427,746.003059,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190504,393.258883,218.824028,2.819459,2.818507,0.736726,24.965182,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190505,472.305442,498.402422,26.991470,26.031217,89.003195,2207.348373,1
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190512,435.729133,437.943080,0.020723,0.020719,-43.227711,0.001349,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190553,96.237891,285.152582,0.090550,0.090164,-46.032077,0.025649,0
zangetsu_upper_left_x26342_y7477,HSC-I,43158859342190554,130.609576,243.347411,2.361215,0.941959,4.916485,6.987427,0
